image_path,split,label
images/test/121.jpg,test,adequado
images/test/169.jpg,test,adequado
images/test/v28.jpg,test,adequado
images/valid/420.jpg,valid,adequado
images/test/v16.jpg,test,adequado
images/train/732.jpg,train,inadequado
images/train/853.jpg,train,inadequado
images/test/80.jpg,test,adequado
images/train/65.jpg,train,inadequado
images/train/907.jpg,train,inadequado
images/valid/230.jpg,valid,adequado
images/valid/1330.jpg,valid,adequado
images/valid/1270.jpg,valid,inadequado
images/valid/1090.jpg,valid,inadequado
images/test/v46.jpg,test,adequado
images/train/797.jpg,train,inadequado
images/test/70.jpg,test,adequado
images/train/705.jpg,train,inadequado
images/train/748.jpg,train,inadequado
images/test/64.jpg,test,inadequado
images/valid/390.jpg,valid,inadequado
images/train/724.jpg,train,inadequado
images/test/126.jpg,test,inadequado
images/train/92.jpg,train,adequado
images/valid/800.jpg,valid,adequado
images/train/848.jpg,train,inadequado
images/train/883.jpg,train,adequado
images/train/994.jpg,train,adequado
images/train/97.jpg,train,inadequado
images/train/567.jpg,train,adequado
images/train/612.jpg,train,inadequado
images/test/170.jpg,test,adequado
images/train/977.jpg,train,inadequado
images/test/v71.jpg,test,adequado
images/train/76.jpg,train,adequado
images/test/131.jpg,test,adequado
images/train/899.jpg,train,adequado
images/test/4.jpg,test,adequado
images/valid/1190.jpg,valid,inadequado
images/test/v47.jpg,test,adequado
images/valid/1460.jpg,valid,adequado
images/test/155.jpg,test,inadequado
images/test/29.jpg,test,adequado
images/train/927.jpg,train,adequado
images/test/v21.jpg,test,adequado
images/train/835.jpg,train,adequado
images/test/79.jpg,test,inadequado
images/train/771.jpg,train,inadequado
images/train/957.jpg,train,inadequado
images/test/23.jpg,test,adequado
images/valid/1480.jpg,valid,adequado
images/test/141.jpg,test,inadequado
images/test/v58.jpg,test,adequado
images/train/903.jpg,train,inadequado
images/valid/480.jpg,valid,adequado
images/valid/850.jpg,valid,adequado
images/train/7.jpg,train,adequado
images/test/172.jpg,test,adequado
images/train/99.jpg,train,adequado
images/valid/790.jpg,valid,inadequado
images/valid/610.jpg,valid,adequado
images/test/44.jpg,test,adequado
images/train/875.jpg,train,adequado
images/valid/1490.jpg,valid,adequado
images/train/702.jpg,train,inadequado
images/test/v11.jpg,test,adequado
images/test/v51.jpg,test,adequado
images/valid/1260.jpg,valid,inadequado
images/test/v20.jpg,test,adequado
images/valid/960.jpg,valid,adequado
images/valid/1370.jpg,valid,adequado
images/valid/1210.jpg,valid,adequado
images/train/922.jpg,train,inadequado
images/test/32.jpg,test,adequado
images/test/105.jpg,test,adequado
images/train/594.jpg,train,inadequado
images/valid/1410.jpg,valid,adequado
images/test/100.jpg,test,adequado
images/test/120.jpg,test,inadequado
images/valid/1290.jpg,valid,adequado
images/valid/1500.jpg,valid,adequado
images/test/84.jpg,test,adequado
images/test/76.jpg,test,adequado
images/train/914.jpg,train,inadequado
images/valid/710.jpg,valid,inadequado
images/test/94.jpg,test,adequado
images/valid/90.jpg,valid,adequado
images/train/832.jpg,train,adequado
images/train/819.jpg,train,adequado
images/test/v72.jpg,test,adequado
images/valid/180.jpg,valid,adequado
images/train/889.jpg,train,adequado
images/test/v10.jpg,test,inadequado
images/test/147.jpg,test,adequado
images/test/v41.jpg,test,inadequado
images/train/597.jpg,train,inadequado
images/test/v99.jpg,test,inadequado
images/test/50.jpg,test,inadequado
images/train/966.jpg,train,adequado
images/valid/1130.jpg,valid,adequado
images/test/89.jpg,test,inadequado
images/test/61.jpg,test,adequado
images/test/v44.jpg,test,adequado
images/valid/870.jpg,valid,adequado
images/train/744.jpg,train,inadequado
images/valid/500.jpg,valid,adequado
images/train/461.jpg,train,inadequado
images/valid/1530.jpg,valid,adequado
images/test/37.jpg,test,adequado
images/test/87.jpg,test,adequado
images/train/886.jpg,train,inadequado
images/valid/460.jpg,valid,adequado
images/train/476.jpg,train,inadequado
images/valid/270.jpg,valid,inadequado
images/train/75.jpg,train,inadequado
images/train/786.jpg,train,inadequado
images/valid/590.jpg,valid,adequado
images/train/808.jpg,train,adequado
images/test/152.jpg,test,adequado
images/valid/20.jpg,valid,adequado
images/test/119.jpg,test,inadequado
images/test/v12.jpg,test,inadequado
images/train/839.jpg,train,inadequado
images/train/698.jpg,train,adequado
images/valid/1070.jpg,valid,adequado
images/test/v30.jpg,test,adequado
images/train/892.jpg,train,inadequado
images/train/803.jpg,train,inadequado
images/train/388.jpg,train,adequado
images/train/229.jpg,train,inadequado
images/train/1317.jpg,train,inadequado
images/train/1171.jpg,train,adequado
images/test/176.jpg,test,adequado
images/test/101.jpg,test,adequado
images/train/1275.jpg,train,adequado
images/test/162.jpg,test,inadequado
images/train/1232.jpg,train,inadequado
images/valid/250.jpg,valid,adequado
images/train/1204.jpg,train,inadequado
images/train/445.jpg,train,adequado
images/train/729.jpg,train,inadequado
images/test/108.jpg,test,adequado
images/train/1241.jpg,train,inadequado
images/train/324.jpg,train,inadequado
images/train/1073.jpg,train,adequado
images/train/589.jpg,train,inadequado
images/train/665.jpg,train,inadequado
images/train/344.jpg,train,adequado
images/train/1298.jpg,train,inadequado
images/train/1239.jpg,train,inadequado
images/train/1034.jpg,train,inadequado
images/train/1301.jpg,train,inadequado
images/train/228.jpg,train,inadequado
images/train/326.jpg,train,adequado
images/valid/1340.jpg,valid,adequado
images/train/1003.jpg,train,inadequado
images/train/1077.jpg,train,adequado
images/train/184.jpg,train,adequado
images/train/654.jpg,train,inadequado
images/train/1162.jpg,train,adequado
images/train/1084.jpg,train,inadequado
images/train/26.jpg,train,adequado
images/test/38.jpg,test,adequado
images/train/1103.jpg,train,adequado
images/train/379.jpg,train,adequado
images/train/244.jpg,train,inadequado
images/test/v83.jpg,test,adequado
images/train/836.jpg,train,adequado
images/train/202.jpg,train,adequado
images/train/1451.jpg,train,inadequado
images/train/222.jpg,train,adequado
images/train/1307.jpg,train,adequado
images/train/1465.jpg,train,inadequado
images/train/1473.jpg,train,adequado
images/train/1548.jpg,train,adequado
images/train/416.jpg,train,inadequado
images/train/1233.jpg,train,inadequado
images/train/871.jpg,train,inadequado
images/train/431.jpg,train,adequado
images/train/634.jpg,train,adequado
images/train/24.jpg,train,adequado
images/train/1438.jpg,train,adequado
images/train/404.jpg,train,inadequado
images/train/653.jpg,train,adequado
images/train/1123.jpg,train,adequado
images/train/1256.jpg,train,adequado
images/train/1314.jpg,train,adequado
images/train/195.jpg,train,adequado
images/train/452.jpg,train,adequado
images/train/1154.jpg,train,adequado
images/train/813.jpg,train,adequado
images/test/v78.jpg,test,inadequado
images/train/21.jpg,train,inadequado
images/train/1076.jpg,train,adequado
images/train/1516.jpg,train,inadequado
images/train/1422.jpg,train,adequado
images/train/1067.jpg,train,adequado
images/test/v91.jpg,test,adequado
images/valid/840.jpg,valid,inadequado
images/train/688.jpg,train,inadequado
images/train/119.jpg,train,adequado
images/test/139.jpg,test,inadequado
images/train/1294.jpg,train,adequado
images/train/1107.jpg,train,inadequado
images/train/392.jpg,train,adequado
images/test/68.jpg,test,adequado
images/train/273.jpg,train,adequado
images/test/19.jpg,test,adequado
images/train/1302.jpg,train,inadequado
images/train/733.jpg,train,inadequado
images/train/1047.jpg,train,inadequado
images/train/1283.jpg,train,inadequado
images/train/1131.jpg,train,adequado
images/valid/830.jpg,valid,inadequado
images/test/11.jpg,test,adequado
images/train/1312.jpg,train,inadequado
images/train/1185.jpg,train,inadequado
images/train/1372.jpg,train,adequado
images/train/1234.jpg,train,inadequado
images/test/124.jpg,test,adequado
images/train/474.jpg,train,inadequado
images/train/1292.jpg,train,inadequado
images/test/v4.jpg,test,adequado
images/train/155.jpg,train,adequado
images/train/223.jpg,train,adequado
images/train/909.jpg,train,inadequado
images/train/1508.jpg,train,inadequado
images/train/958.jpg,train,inadequado
images/train/1198.jpg,train,adequado
images/train/327.jpg,train,adequado
images/train/402.jpg,train,adequado
images/train/382.jpg,train,inadequado
images/train/1124.jpg,train,adequado
images/train/1199.jpg,train,inadequado
images/train/36.jpg,train,adequado
images/train/1125.jpg,train,adequado
images/train/1476.jpg,train,adequado
images/test/v95.jpg,test,inadequado
images/train/385.jpg,train,inadequado
images/test/71.jpg,test,adequado
images/train/1355.jpg,train,adequado
images/test/25.jpg,test,inadequado
images/train/138.jpg,train,adequado
images/train/215.jpg,train,inadequado
images/train/3.jpg,train,inadequado
images/train/1251.jpg,train,inadequado
images/train/329.jpg,train,adequado
images/train/1426.jpg,train,adequado
images/train/1228.jpg,train,inadequado
images/train/1096.jpg,train,inadequado
images/train/1018.jpg,train,inadequado
images/train/433.jpg,train,inadequado
images/train/147.jpg,train,adequado
images/train/349.jpg,train,inadequado
images/train/282.jpg,train,inadequado
images/train/895.jpg,train,adequado
images/train/1248.jpg,train,adequado
images/train/187.jpg,train,inadequado
images/valid/1100.jpg,valid,inadequado
images/train/986.jpg,train,inadequado
images/train/359.jpg,train,adequado
images/train/1088.jpg,train,inadequado
images/train/1197.jpg,train,inadequado
images/train/593.jpg,train,inadequado
images/train/1542.jpg,train,adequado
images/train/1011.jpg,train,inadequado
images/train/718.jpg,train,inadequado
images/train/1285.jpg,train,adequado
images/train/339.jpg,train,adequado
images/train/23.jpg,train,inadequado
images/train/524.jpg,train,adequado
images/train/1289.jpg,train,inadequado
images/train/1351.jpg,train,adequado
images/train/1266.jpg,train,inadequado
images/train/1366.jpg,train,inadequado
images/test/173.jpg,test,adequado
images/test/5.jpg,test,adequado
images/train/938.jpg,train,adequado
images/train/493.jpg,train,adequado
images/train/1059.jpg,train,inadequado
images/train/546.jpg,train,adequado
images/train/1179.jpg,train,inadequado
images/train/1515.jpg,train,adequado
images/train/281.jpg,train,adequado
images/train/167.jpg,train,adequado
images/train/613.jpg,train,inadequado
images/train/172.jpg,train,inadequado
images/train/514.jpg,train,adequado
images/test/167.jpg,test,adequado
images/train/564.jpg,train,inadequado
images/test/54.jpg,test,adequado
images/train/51.jpg,train,inadequado
images/train/1218.jpg,train,inadequado
images/train/626.jpg,train,adequado
images/train/1026.jpg,train,inadequado
images/train/319.jpg,train,inadequado
images/train/332.jpg,train,inadequado
images/train/1085.jpg,train,inadequado
images/train/237.jpg,train,inadequado
images/train/121.jpg,train,adequado
images/test/v96.jpg,test,inadequado
images/train/1157.jpg,train,adequado
images/train/1418.jpg,train,adequado
images/train/434.jpg,train,adequado
images/train/39.jpg,train,inadequado
images/train/1053.jpg,train,inadequado
images/train/257.jpg,train,inadequado
images/train/1338.jpg,train,adequado
images/train/1346.jpg,train,adequado
images/train/377.jpg,train,adequado
images/train/1537.jpg,train,adequado
images/train/1458.jpg,train,adequado
images/train/126.jpg,train,adequado
images/train/1042.jpg,train,inadequado
images/train/985.jpg,train,inadequado
images/train/1064.jpg,train,adequado
images/train/1083.jpg,train,inadequado
images/valid/1110.jpg,valid,adequado
images/train/1471.jpg,train,inadequado
images/train/1108.jpg,train,adequado
images/test/157.jpg,test,inadequado
images/test/99.jpg,test,adequado
images/valid/1430.jpg,valid,adequado
images/train/1529.jpg,train,inadequado
images/train/485.jpg,train,adequado
images/test/v22.jpg,test,adequado
images/train/312.jpg,train,adequado
images/train/29.jpg,train,adequado
images/valid/40.jpg,valid,inadequado
images/test/133.jpg,test,adequado
images/train/291.jpg,train,inadequado
images/train/1545.jpg,train,inadequado
images/train/1375.jpg,train,inadequado
images/train/568.jpg,train,inadequado
images/train/128.jpg,train,adequado
images/train/1173.jpg,train,inadequado
images/train/766.jpg,train,inadequado
images/train/428.jpg,train,inadequado
images/train/1056.jpg,train,inadequado
images/train/953.jpg,train,adequado
images/train/58.jpg,train,adequado
images/train/45.jpg,train,inadequado
images/train/309.jpg,train,inadequado
images/train/418.jpg,train,inadequado
images/train/106.jpg,train,adequado
images/valid/490.jpg,valid,inadequado
images/train/515.jpg,train,inadequado
images/train/177.jpg,train,adequado
images/test/v67.jpg,test,adequado
images/train/622.jpg,train,adequado
images/train/742.jpg,train,inadequado
images/train/881.jpg,train,adequado
images/valid/1420.jpg,valid,adequado
images/train/42.jpg,train,inadequado
images/train/341.jpg,train,inadequado
images/train/1013.jpg,train,inadequado
images/train/401.jpg,train,adequado
images/train/1041.jpg,train,inadequado
images/train/419.jpg,train,adequado
images/train/482.jpg,train,inadequado
images/train/1435.jpg,train,adequado
images/train/1129.jpg,train,adequado
images/train/473.jpg,train,inadequado
images/train/577.jpg,train,inadequado
images/train/735.jpg,train,adequado
images/train/298.jpg,train,inadequado
images/train/456.jpg,train,adequado
images/train/471.jpg,train,adequado
images/test/117.jpg,test,inadequado
images/train/1315.jpg,train,inadequado
images/train/406.jpg,train,adequado
images/train/1486.jpg,train,inadequado
images/train/1311.jpg,train,inadequado
images/test/52.jpg,test,inadequado
images/train/1167.jpg,train,inadequado
images/train/73.jpg,train,inadequado
images/train/274.jpg,train,adequado
images/train/308.jpg,train,adequado
images/train/175.jpg,train,adequado
images/train/1493.jpg,train,inadequado
images/train/205.jpg,train,adequado
images/train/116.jpg,train,adequado
images/train/523.jpg,train,adequado
images/train/181.jpg,train,adequado
images/train/1502.jpg,train,inadequado
images/train/615.jpg,train,inadequado
images/train/69.jpg,train,adequado
images/train/186.jpg,train,adequado
images/train/1519.jpg,train,inadequado
images/train/1543.jpg,train,inadequado
images/train/544.jpg,train,inadequado
images/train/595.jpg,train,adequado
images/train/1328.jpg,train,adequado
images/train/536.jpg,train,inadequado
images/train/495.jpg,train,inadequado
images/train/656.jpg,train,inadequado
images/train/529.jpg,train,adequado
images/train/269.jpg,train,inadequado
images/train/768.jpg,train,inadequado
images/valid/200.jpg,valid,adequado
images/train/1276.jpg,train,inadequado
images/train/557.jpg,train,adequado
images/train/125.jpg,train,adequado
images/train/1523.jpg,train,adequado
images/train/765.jpg,train,adequado
images/valid/240.jpg,valid,adequado
images/train/574.jpg,train,inadequado
images/train/683.jpg,train,inadequado
images/train/1363.jpg,train,adequado
images/train/146.jpg,train,adequado
images/train/492.jpg,train,inadequado
images/train/122.jpg,train,inadequado
images/train/1012.jpg,train,adequado
images/train/1305.jpg,train,adequado
images/train/1512.jpg,train,adequado
images/train/635.jpg,train,adequado
images/train/408.jpg,train,inadequado
images/train/1408.jpg,train,adequado
images/train/802.jpg,train,adequado
images/train/47.jpg,train,adequado
images/train/555.jpg,train,inadequado
images/train/1151.jpg,train,adequado
images/test/95.jpg,test,adequado
images/train/1095.jpg,train,inadequado
images/train/1304.jpg,train,inadequado
images/train/255.jpg,train,adequado
images/train/307.jpg,train,adequado
images/train/678.jpg,train,inadequado
images/train/201.jpg,train,adequado
images/train/1175.jpg,train,adequado
images/train/135.jpg,train,adequado
images/train/592.jpg,train,adequado
images/train/669.jpg,train,inadequado
images/test/73.jpg,test,adequado
images/train/528.jpg,train,inadequado
images/train/575.jpg,train,adequado
images/train/28.jpg,train,adequado
images/train/812.jpg,train,inadequado
images/train/954.jpg,train,inadequado
images/train/207.jpg,train,adequado
images/train/242.jpg,train,inadequado
images/train/1001.jpg,train,inadequado
images/train/746.jpg,train,adequado
images/train/453.jpg,train,adequado
images/train/236.jpg,train,inadequado
images/train/789.jpg,train,inadequado
images/train/1359.jpg,train,adequado
images/train/483.jpg,train,adequado
images/train/1262.jpg,train,adequado
images/train/225.jpg,train,adequado
images/valid/730.jpg,valid,adequado
images/train/289.jpg,train,adequado
images/train/458.jpg,train,inadequado
images/train/253.jpg,train,adequado
images/train/661.jpg,train,adequado
images/train/235.jpg,train,inadequado
images/test/v42.jpg,test,inadequado
images/train/894.jpg,train,adequado
images/train/1145.jpg,train,adequado
images/train/506.jpg,train,adequado
images/train/367.jpg,train,adequado
images/train/1414.jpg,train,adequado
images/train/726.jpg,train,adequado
images/train/687.jpg,train,adequado
images/train/1004.jpg,train,adequado
images/valid/1440.jpg,valid,adequado
images/train/975.jpg,train,adequado
images/train/1534.jpg,train,adequado
images/train/67.jpg,train,inadequado
images/train/866.jpg,train,inadequado
images/train/516.jpg,train,adequado
images/train/328.jpg,train,inadequado
images/train/512.jpg,train,adequado
images/test/40.jpg,test,adequado
images/train/1224.jpg,train,adequado
images/train/1079.jpg,train,adequado
images/valid/1140.jpg,valid,inadequado
images/train/814.jpg,train,adequado
images/valid/1350.jpg,valid,inadequado
images/valid/990.jpg,valid,inadequado
images/train/1057.jpg,train,inadequado
images/train/299.jpg,train,adequado
images/valid/670.jpg,valid,inadequado
images/train/44.jpg,train,inadequado
images/test/51.jpg,test,inadequado
images/train/34.jpg,train,inadequado
images/train/19.jpg,train,adequado
images/test/v31.jpg,test,adequado
images/train/293.jpg,train,adequado
images/train/438.jpg,train,inadequado
images/train/1404.jpg,train,adequado
images/train/1049.jpg,train,adequado
images/train/1468.jpg,train,adequado
images/train/245.jpg,train,inadequado
images/train/337.jpg,train,inadequado
images/train/565.jpg,train,inadequado
images/train/142.jpg,train,adequado
images/train/1467.jpg,train,adequado
images/train/586.jpg,train,inadequado
images/train/108.jpg,train,inadequado
images/train/405.jpg,train,inadequado
images/train/1223.jpg,train,adequado
images/test/v63.jpg,test,inadequado
images/test/26.jpg,test,adequado
images/train/1521.jpg,train,adequado
images/train/465.jpg,train,adequado
images/train/301.jpg,train,adequado
images/train/137.jpg,train,adequado
images/train/1051.jpg,train,inadequado
images/train/466.jpg,train,inadequado
images/train/1365.jpg,train,adequado
images/train/1335.jpg,train,adequado
images/valid/510.jpg,valid,inadequado
images/train/1319.jpg,train,adequado
images/train/896.jpg,train,inadequado
images/train/77.jpg,train,inadequado
images/train/345.jpg,train,inadequado
images/train/1212.jpg,train,adequado
images/train/1442.jpg,train,inadequado
images/train/353.jpg,train,adequado
images/train/368.jpg,train,adequado
images/train/251.jpg,train,inadequado
images/train/1086.jpg,train,inadequado
images/train/1263.jpg,train,inadequado
images/train/503.jpg,train,inadequado
images/train/1306.jpg,train,inadequado
images/train/755.jpg,train,adequado
images/train/817.jpg,train,adequado
images/valid/110.jpg,valid,adequado
images/train/1074.jpg,train,adequado
images/train/741.jpg,train,adequado
images/train/1308.jpg,train,inadequado
images/valid/60.jpg,valid,inadequado
images/test/156.jpg,test,inadequado
images/train/772.jpg,train,inadequado
images/train/497.jpg,train,adequado
images/train/753.jpg,train,inadequado
images/train/527.jpg,train,inadequado
images/train/1549.jpg,train,adequado
images/train/929.jpg,train,adequado
images/train/1269.jpg,train,inadequado
images/train/304.jpg,train,inadequado
images/train/1008.jpg,train,inadequado
images/train/1091.jpg,train,inadequado
images/train/185.jpg,train,inadequado
images/valid/820.jpg,valid,adequado
images/train/924.jpg,train,inadequado
images/train/1106.jpg,train,adequado
images/test/34.jpg,test,adequado
images/test/158.jpg,test,adequado
images/train/658.jpg,train,inadequado
images/train/158.jpg,train,inadequado
images/train/923.jpg,train,inadequado
images/train/1428.jpg,train,adequado
images/train/323.jpg,train,inadequado
images/train/1443.jpg,train,adequado
images/train/863.jpg,train,inadequado
images/train/196.jpg,train,adequado
images/train/176.jpg,train,adequado
images/test/v59.jpg,test,adequado
images/test/33.jpg,test,adequado
images/train/1221.jpg,train,inadequado
images/train/1238.jpg,train,adequado
images/test/v48.jpg,test,adequado
images/train/1278.jpg,train,inadequado
images/train/1214.jpg,train,adequado
images/train/983.jpg,train,inadequado
images/train/233.jpg,train,inadequado
images/train/759.jpg,train,inadequado
images/train/992.jpg,train,adequado
images/train/1017.jpg,train,inadequado
images/train/964.jpg,train,adequado
images/train/877.jpg,train,adequado
images/train/239.jpg,train,inadequado
images/train/736.jpg,train,inadequado
images/train/203.jpg,train,adequado
images/train/378.jpg,train,inadequado
images/train/1513.jpg,train,inadequado
images/train/335.jpg,train,adequado
images/train/1274.jpg,train,inadequado
images/valid/1300.jpg,valid,adequado
images/train/659.jpg,train,adequado
images/train/1448.jpg,train,adequado
images/train/725.jpg,train,adequado
images/train/1152.jpg,train,inadequado
images/train/1206.jpg,train,adequado
images/train/777.jpg,train,inadequado
images/train/897.jpg,train,adequado
images/train/561.jpg,train,adequado
images/train/102.jpg,train,inadequado
images/train/115.jpg,train,adequado
images/train/559.jpg,train,inadequado
images/train/234.jpg,train,adequado
images/train/946.jpg,train,adequado
images/test/145.jpg,test,adequado
images/train/1271.jpg,train,inadequado
images/train/1501.jpg,train,adequado
images/train/263.jpg,train,adequado
images/train/996.jpg,train,adequado
images/train/143.jpg,train,inadequado
images/train/1547.jpg,train,inadequado
images/train/267.jpg,train,inadequado
images/train/694.jpg,train,adequado
images/train/781.jpg,train,adequado
images/test/56.jpg,test,adequado
images/train/971.jpg,train,inadequado
images/train/48.jpg,train,inadequado
images/train/1169.jpg,train,adequado
images/train/893.jpg,train,adequado
images/train/1082.jpg,train,adequado
images/train/842.jpg,train,adequado
images/train/809.jpg,train,inadequado
images/train/1517.jpg,train,adequado
images/train/79.jpg,train,adequado
images/train/1247.jpg,train,adequado
images/train/448.jpg,train,adequado
images/train/1494.jpg,train,inadequado
images/valid/1050.jpg,valid,adequado
images/train/1141.jpg,train,adequado
images/train/843.jpg,train,adequado
images/train/1142.jpg,train,adequado
images/train/1383.jpg,train,adequado
images/train/1166.jpg,train,adequado
images/train/663.jpg,train,inadequado
images/train/1118.jpg,train,inadequado
images/train/1325.jpg,train,inadequado
images/train/711.jpg,train,inadequado
images/train/652.jpg,train,adequado
images/train/599.jpg,train,adequado
images/train/821.jpg,train,adequado
images/train/1104.jpg,train,inadequado
images/train/1119.jpg,train,adequado
images/train/262.jpg,train,adequado
images/train/734.jpg,train,inadequado
images/train/811.jpg,train,adequado
images/train/1121.jpg,train,adequado
images/train/1457.jpg,train,adequado
images/train/227.jpg,train,inadequado
images/train/1393.jpg,train,adequado
images/train/132.jpg,train,adequado
images/train/619.jpg,train,adequado
images/train/98.jpg,train,adequado
images/train/762.jpg,train,adequado
images/valid/1470.jpg,valid,adequado
images/train/204.jpg,train,adequado
images/train/554.jpg,train,inadequado
images/train/161.jpg,train,inadequado
images/train/421.jpg,train,adequado
images/train/1005.jpg,train,adequado
images/train/398.jpg,train,adequado
images/train/134.jpg,train,adequado
images/train/1449.jpg,train,adequado
images/train/608.jpg,train,adequado
images/train/454.jpg,train,inadequado
images/train/1343.jpg,train,adequado
images/train/1497.jpg,train,adequado
images/test/v82.jpg,test,inadequado
images/train/1031.jpg,train,inadequado
images/train/731.jpg,train,inadequado
images/train/96.jpg,train,inadequado
images/train/1105.jpg,train,inadequado
images/train/1202.jpg,train,adequado
images/train/751.jpg,train,adequado
images/train/53.jpg,train,inadequado
images/train/1156.jpg,train,adequado
images/train/1524.jpg,train,inadequado
images/train/57.jpg,train,adequado
images/test/1.jpg,test,adequado
images/train/1378.jpg,train,adequado
images/test/41.jpg,test,inadequado
images/train/129.jpg,train,adequado
images/train/541.jpg,train,adequado
images/test/v43.jpg,test,adequado
images/train/1399.jpg,train,adequado
images/train/1522.jpg,train,inadequado
images/train/1225.jpg,train,inadequado
images/train/315.jpg,train,adequado
images/valid/660.jpg,valid,inadequado
images/train/446.jpg,train,inadequado
images/train/1126.jpg,train,adequado
images/train/1203.jpg,train,adequado
images/train/948.jpg,train,adequado
images/train/963.jpg,train,inadequado
images/valid/1020.jpg,valid,inadequado
images/train/1112.jpg,train,adequado
images/test/96.jpg,test,adequado
images/train/579.jpg,train,adequado
images/train/463.jpg,train,inadequado
images/train/489.jpg,train,inadequado
images/train/346.jpg,train,adequado
images/train/505.jpg,train,adequado
images/train/974.jpg,train,adequado
images/test/v52.jpg,test,adequado
images/train/1195.jpg,train,inadequado
images/train/1394.jpg,train,inadequado
images/train/455.jpg,train,adequado
images/valid/910.jpg,valid,inadequado
images/train/151.jpg,train,adequado
images/train/591.jpg,train,inadequado
images/train/804.jpg,train,inadequado
images/train/793.jpg,train,inadequado
images/valid/570.jpg,valid,inadequado
images/train/1273.jpg,train,adequado
images/test/132.jpg,test,inadequado
images/train/145.jpg,train,adequado
images/train/617.jpg,train,adequado
images/train/995.jpg,train,adequado
images/train/189.jpg,train,adequado
images/train/15.jpg,train,adequado
images/train/675.jpg,train,inadequado
images/test/109.jpg,test,adequado
images/train/297.jpg,train,inadequado
images/train/1065.jpg,train,adequado
images/train/114.jpg,train,inadequado
images/train/148.jpg,train,adequado
images/train/1122.jpg,train,adequado
images/train/917.jpg,train,inadequado
images/valid/280.jpg,valid,adequado
images/train/1147.jpg,train,adequado
images/train/1015.jpg,train,inadequado
images/test/v70.jpg,test,inadequado
images/train/83.jpg,train,inadequado
images/train/1484.jpg,train,adequado
images/train/758.jpg,train,inadequado
images/train/829.jpg,train,adequado
images/train/1044.jpg,train,inadequado
images/train/313.jpg,train,adequado
images/train/1133.jpg,train,inadequado
images/train/1472.jpg,train,adequado
images/train/152.jpg,train,adequado
images/train/1249.jpg,train,adequado
images/train/547.jpg,train,inadequado
images/train/682.jpg,train,adequado
images/train/52.jpg,train,adequado
images/train/386.jpg,train,inadequado
images/test/v74.jpg,test,adequado
images/valid/10.jpg,valid,adequado
images/test/55.jpg,test,inadequado
images/train/258.jpg,train,adequado
images/valid/380.jpg,valid,adequado
images/train/1423.jpg,train,adequado
images/valid/1320.jpg,valid,adequado
images/test/115.jpg,test,adequado
images/test/163.jpg,test,adequado
images/train/1445.jpg,train,adequado
images/train/488.jpg,train,inadequado
images/train/867.jpg,train,inadequado
images/train/704.jpg,train,inadequado
images/train/1341.jpg,train,adequado
images/train/749.jpg,train,adequado
images/train/596.jpg,train,adequado
images/train/976.jpg,train,adequado
images/train/1264.jpg,train,adequado
images/train/1259.jpg,train,inadequado
images/test/135.jpg,test,adequado
images/train/714.jpg,train,adequado
images/test/125.jpg,test,adequado
images/train/1143.jpg,train,adequado
images/train/618.jpg,train,inadequado
images/valid/720.jpg,valid,adequado
images/train/1177.jpg,train,adequado
images/train/1506.jpg,train,inadequado
images/train/112.jpg,train,adequado
images/train/1503.jpg,train,adequado
images/train/249.jpg,train,adequado
images/train/365.jpg,train,inadequado
images/train/1231.jpg,train,adequado
images/train/104.jpg,train,adequado
images/train/623.jpg,train,inadequado
images/train/284.jpg,train,adequado
images/train/851.jpg,train,adequado
images/train/1002.jpg,train,adequado
images/train/71.jpg,train,inadequado
images/test/159.jpg,test,adequado
images/train/728.jpg,train,inadequado
images/train/1333.jpg,train,adequado
images/test/129.jpg,test,inadequado
images/train/387.jpg,train,adequado
images/test/v76.jpg,test,inadequado
images/test/174.jpg,test,inadequado
images/train/933.jpg,train,inadequado
images/train/231.jpg,train,adequado
images/train/905.jpg,train,adequado
images/train/1219.jpg,train,inadequado
images/train/662.jpg,train,inadequado
images/train/1368.jpg,train,adequado
images/test/128.jpg,test,inadequado
images/train/648.jpg,train,adequado
images/train/157.jpg,train,adequado
images/valid/50.jpg,valid,adequado
images/valid/540.jpg,valid,inadequado
images/train/1007.jpg,train,inadequado
images/train/552.jpg,train,adequado
images/train/1326.jpg,train,adequado
images/train/513.jpg,train,adequado
images/train/221.jpg,train,inadequado
images/test/v98.jpg,test,adequado
images/test/v60.png,test,adequado
images/train/937.jpg,train,adequado
images/test/140.jpg,test,inadequado
images/test/v13.jpg,test,adequado
images/test/107.jpg,test,adequado
images/train/723.jpg,train,inadequado
images/valid/1180.jpg,valid,inadequado
images/train/1236.jpg,train,inadequado
images/valid/520.jpg,valid,inadequado
images/train/1024.jpg,train,adequado
images/train/757.jpg,train,adequado
images/train/1527.jpg,train,adequado
images/train/707.jpg,train,adequado
images/train/581.jpg,train,adequado
images/train/845.jpg,train,adequado
images/train/403.jpg,train,inadequado
images/train/41.jpg,train,adequado
images/train/1132.jpg,train,adequado
images/train/846.jpg,train,adequado
images/test/v85.jpg,test,adequado
images/valid/1150.jpg,valid,adequado
images/test/21.jpg,test,adequado
images/train/133.jpg,train,inadequado
images/train/91.jpg,train,inadequado
images/train/1316.jpg,train,inadequado
images/train/1226.jpg,train,inadequado
images/train/1097.jpg,train,inadequado
